id_scheda,url,slug,titolo,rubrica,rubrica_norm,nel_nucleo,estensione,fascicolo,id_fascicolo,stato_fascicolo,fonte_di_record,url_pdf_scheda,contesto_riga
305,https://id.accademiadellacrusca.org/articoli/a-proposito-di-ebbimo/305,a-proposito-di-ebbimo,A proposito di ebbimo,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f97d2233-b8e6-4f8f-bf87-3a0f489ab84b,A proposito di | ebbimo | Luca Serianni | Pagine | 53-54 - | PDF
306,https://id.accademiadellacrusca.org/articoli/luso-di-body-shaming--una-vergogna/306,luso-di-body-shaming--una-vergogna,L’uso di body shaming è una vergogna?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e960f62f-cbe1-4403-82e1-e55b7b47c183,L’uso di | body shaming | è una vergogna? | Edoardo Lombardi Vallauri | Pagine | 55-56 - | PDF
307,https://id.accademiadellacrusca.org/articoli/di-controlleria-sui-treni-delle-ferrovie-dello-stato-italiane-non-si-parla-pi-ma-il-controllo-dei-bi/307,di-controlleria-sui-treni-delle-ferrovie-dello-stato-italiane-non-si-parla-pi-ma-il-controllo-dei-bi,Di controlleria sui treni delle Ferrovie dello Stato Italiane non si parla più (ma il controllo dei biglietti resta!),Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8bf5f587-3628-410c-a591-0bab8d995d53,Di | controlleria | sui treni delle Ferrovie dello Stato Italiane non si parla più (ma il controllo dei biglietti resta!) | Paolo D'Achille | Pagine | 57-58 - | PDF
308,https://id.accademiadellacrusca.org/articoli/in-fermo-restando-fermo-non-resta-fermo/308,in-fermo-restando-fermo-non-resta-fermo,"In fermo restando , fermo non resta fermo...",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=55b684f6-b43f-4585-ba25-33454c9c9e4d,"In | fermo restando | , | fermo | non resta fermo... | Vittorio Coletti | Pagine | 59-61 - | PDF"
309,https://id.accademiadellacrusca.org/articoli/di-norma-oggi-non-si-procede-in-ordini-sparsi/309,di-norma-oggi-non-si-procede-in-ordini-sparsi,"Di norma, oggi non si procede in ordini sparsi",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1692a807-9af5-4966-b223-fa819363d99f,"Di norma, oggi non si procede | in ordini sparsi | Kevin De Vecchis | Pagine | 62-64 - | PDF"
310,https://id.accademiadellacrusca.org/articoli/ma-questa-geisha--giapponese-italiana-o-inglese/310,ma-questa-geisha--giapponese-italiana-o-inglese,"Ma questa Geisha è giapponese, italiana o inglese?",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=2518d9f6-7e4a-487a-ae60-00f88a1e8df5,"Ma questa | Geisha | è giapponese, italiana o inglese? | Paolo D'Achille | Pagine | 65-68 - | PDF"
311,https://id.accademiadellacrusca.org/articoli/ammesso-e-non-concesso-che-si-possa-usare-anche-dato-e-non-concesso/311,ammesso-e-non-concesso-che-si-possa-usare-anche-dato-e-non-concesso,Ammesso e non concesso che si possa usare anche dato e non concesso,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=636b121a-b7de-4c6b-85e0-b4974cae4ff1,Ammesso e non concesso | che si possa usare anche | dato e non concesso | Luisa di Valvasone | Pagine | 69-72 - | PDF
312,https://id.accademiadellacrusca.org/articoli/come-muoversi-a-piedi-tra-i-tanti-derivati-da-pedone-pedonale-pedonalizzato-pedonabile-pedonabilit/312,come-muoversi-a-piedi-tra-i-tanti-derivati-da-pedone-pedonale-pedonalizzato-pedonabile-pedonabilit,"Come muoversi (a piedi), tra i tanti derivati da pedone ? Pedonale , pedonalizzato , pedonabile , pedonabilità",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=d84b71e8-4828-4ea4-8af7-ca9123568930,"Come muoversi (a piedi), tra i tanti derivati da | pedone | ? | Pedonale | , | pedonalizzato | , | pedonabile | , | pedonabilità | Edoardo Lombardi Vallauri | Pagine | 73-75 - | PDF"
313,https://id.accademiadellacrusca.org/articoli/si-pu-anche-imprestare-qualcosa-ma-prestateci-attenzione/313,si-pu-anche-imprestare-qualcosa-ma-prestateci-attenzione,"Si può anche imprestare qualcosa, ma prestateci attenzione!",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=fadcf955-8bf1-494d-b505-4d965d33ba81,"Si può anche | imprestare | qualcosa, ma | prestateci | attenzione! | Vittorio Coletti | Pagine | 76-77 - | PDF"
314,https://id.accademiadellacrusca.org/articoli/battentare/314,battentare,Battentare,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=391e2852-d184-45c7-aebb-f0848788a1d5,Battentare | Bruno Moretti | Pagine | 78 - | PDF
330,https://id.accademiadellacrusca.org/articoli/alcune-varianti-di-nomi-di-frutti/330,alcune-varianti-di-nomi-di-frutti,Alcune varianti di nomi di frutti,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=efa9e86e-93d9-4e4f-bbd4-fa7fddd81b72,Alcune varianti di nomi di frutti | Mara Marzullo | Pagine | 79-80 - | PDF
329,https://id.accademiadellacrusca.org/articoli/gelato-al-o-gelato-di/329,gelato-al-o-gelato-di,Gelato al o gelato di ?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=43d44489-31a2-4a27-847f-05f2ed7e3a8d,Gelato al | o | gelato di | ? | Matilde Paoli | Pagine | 81-83 - | PDF
328,https://id.accademiadellacrusca.org/articoli/in-liguria-le-cozze-scalzano-i-muscoli/328,in-liguria-le-cozze-scalzano-i-muscoli,In Liguria le cozze scalzano i muscoli,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a5a7d940-a6bd-43bd-af96-93174398a1e7,In Liguria le | cozze | scalzano i | muscoli | Vittorio Coletti | Pagine | 84-85 - | PDF
289,https://id.accademiadellacrusca.org/articoli/blastare-no-grazie/289,blastare-no-grazie,"Blastare ? No, grazie",Parole nuove,PAROLE NUOVE,False,True,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3b366e67-6e54-401e-ac5f-79d2663b261d,"Blastare | ? No, grazie | Vera Gheno | Pagine | 86-88 - | PDF"
321,https://id.accademiadellacrusca.org/articoli/il-terrapiattismo-e-i-suoi-sostenitori/321,il-terrapiattismo-e-i-suoi-sostenitori,Il terrapiattismo e i suoi sostenitori,Parole nuove,PAROLE NUOVE,False,True,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=480c6c51-6cf9-42e6-9a01-43dc6997feae,Il | terrapiattismo | e i suoi sostenitori | Miriam Di Carlo | Pagine | 89-94 - | PDF
379,https://id.accademiadellacrusca.org/articoli/il-gdli-come-la-fenice-che-cosa-ne-direbbe-lultimo-grande-letterato-lessicografo/379,il-gdli-come-la-fenice-che-cosa-ne-direbbe-lultimo-grande-letterato-lessicografo,Il GDLI come la fenice. Che cosa ne direbbe l’ultimo grande letterato-lessicografo?,Articoli,ARTICOLI,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5c03dea2-3cba-4c48-9449-e3d211a1f9f3,Il GDLI come la fenice. Che cosa ne direbbe l’ultimo grande letterato-lessicografo? | Claudio Marazzini | Pagine | 95-101 - | PDF
383,https://id.accademiadellacrusca.org/articoli/l-acca-ballerina-e-la-grafia-delle-interiezioni/383,l-acca-ballerina-e-la-grafia-delle-interiezioni,L'acca ballerina e la grafia delle interiezioni,Articoli,ARTICOLI,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=dcbf9513-fcc7-4440-9db4-d1ccc1a164ca,L'acca ballerina e la grafia delle interiezioni | Enrico Testa | Pagine | 102-105 - | PDF
323,https://id.accademiadellacrusca.org/articoli/aprite-la-mente-per-favore-perch-il-foglio-vuole-chiudere-la-crusca/323,aprite-la-mente-per-favore-perch-il-foglio-vuole-chiudere-la-crusca,"Aprite la mente, per favore. Perché il ""Foglio"" vuole chiudere la Crusca",Temi di discussione,TEMI DI DISCUSSIONE,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5b42d32e-be64-40b5-a630-3ba89913bd0f,"Aprite la mente, per favore. Perché il ""Foglio"" vuole chiudere la Crusca | Claudio Marazzini e Maria Luisa Villa | Pagine | 106-108 - | PDF"
324,https://id.accademiadellacrusca.org/articoli/per-inserire-neologismi-formati-da-nomi-propri-nei-vocabolari-c-tempo/324,per-inserire-neologismi-formati-da-nomi-propri-nei-vocabolari-c-tempo,Per inserire neologismi formati da nomi propri nei vocabolari c’è tempo,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=bfac6baa-c6b2-48f6-ba34-c10333a23168,Per inserire neologismi formati da nomi propri nei vocabolari c’è tempo | Paolo D'Achille | Pagine | 109-111 - | PDF
326,https://id.accademiadellacrusca.org/articoli/notizie-dall-accademia/326,notizie-dall-accademia,Notizie dall'Accademia,Notizie,NOTIZIE,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=38650678-02a5-4e72-b4bf-116f18888211,Notizie dall'Accademia | A cura di   comitato di redazione | Pagine | 112-114 - | PDF
327,https://id.accademiadellacrusca.org/articoli/bibliografia-della-consulenza-linguistica/327,bibliografia-della-consulenza-linguistica,Bibliografia della Consulenza linguistica,Bibliografia,BIBLIOGRAFIA,False,False,"IX, 2019/2 (aprile-giugno)",287,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=821b15f3-e972-488e-966b-db403fdf0177,Bibliografia della Consulenza linguistica | Pagine | 115-118 - | PDF
317,https://id.accademiadellacrusca.org/articoli/editoriale-del-direttore/317,editoriale-del-direttore,Editoriale del direttore,Editoriale,EDITORIALE,False,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=115d7fa7-f27e-414a-9a47-d2e32f6fec8e,Editoriale del direttore | Marco Biffi | Pagine | 1-2 - | PDF
255,https://id.accademiadellacrusca.org/articoli/siedi-il-bambino-no-fallo-sedere/255,siedi-il-bambino-no-fallo-sedere,"Siedi il bambino ! No, fallo sedere !",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3d7dd62a-5c51-47cf-955d-3d0e353058fb,"Siedi il bambino | ! No, | fallo sedere | ! | Vittorio Coletti | Pagine | 3-4 - | PDF"
256,https://id.accademiadellacrusca.org/articoli/si-possono-trarre-solo-le-conclusioni-o-anche-le-conseguenze/256,si-possono-trarre-solo-le-conclusioni-o-anche-le-conseguenze,Si possono trarre solo le conclusioni o anche le conseguenze ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=fdd9099e-02ba-4934-bce8-9093ba36bd7d,Si possono | trarre | solo | le conclusioni | o anche | le conseguenze | ? | Giuseppe Patota | Pagine | 5 - | PDF
259,https://id.accademiadellacrusca.org/articoli/niente-di-che/259,niente-di-che,Niente di che !,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3531a8cc-1876-4c11-8f05-27e09797f6fc,Niente di che | ! | Vittorio Coletti | Pagine | 6-7 - | PDF
260,https://id.accademiadellacrusca.org/articoli/bevvi-bevei-o-bevetti/260,bevvi-bevei-o-bevetti,"Bevvi , bevei o bevetti ?",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f6718ef3-a989-411d-b1fe-4ffee33b5e02,"Bevvi | , | bevei | o | bevetti | ? | Anna M. Thornton | Pagine | 8-10 - | PDF"
262,https://id.accademiadellacrusca.org/articoli/andiamo-oltre/262,andiamo-oltre,Andiamo oltre ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5ecb8072-64ae-4a65-89c6-078145835d44,Andiamo | oltre | ? | Vittorio Coletti | Pagine | 11-12 - | PDF
263,https://id.accademiadellacrusca.org/articoli/la-cantantessa--una-e-gli-studentessi-sono-solo-canzonette/263,la-cantantessa--una-e-gli-studentessi-sono-solo-canzonette,La Cantantessa è una (e gli Studentessi sono solo canzonette),Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6a952f78-5007-4cf1-a708-1ec6c5966f9a,La | Cantantessa | è una (e gli | Studentessi | sono solo canzonette) | Paolo D'Achille | Pagine | 13-15 - | PDF
264,https://id.accademiadellacrusca.org/articoli/con-da-o-meglio-con-di-il-corredo-c/264,con-da-o-meglio-con-di-il-corredo-c,"Con da o (meglio) con di , il corredo c’è",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=249f78a3-c9d1-4081-a799-2588d30ca389,"Con | da | o (meglio) con | di | , il corredo c’è | Vittorio Coletti | Pagine | 16-17 - | PDF"
265,https://id.accademiadellacrusca.org/articoli/-meglio-dipingere-che-pittare/265,-meglio-dipingere-che-pittare,È meglio dipingere che pittare !,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a6f7beb3-2e9d-446b-b09f-4ea0a238556b,È meglio | dipingere | che | pittare | ! | Riccardo Cimaglia | Pagine | 18 - | PDF
266,https://id.accademiadellacrusca.org/articoli/consistere-in-o-consistere-di/266,consistere-in-o-consistere-di,Consistere in o consistere di ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1c092e1d-87a5-484d-86b7-d24b1fef8873,Consistere in | o | consistere di | ? | Giuseppe Patota | Pagine | 19 - | PDF
267,https://id.accademiadellacrusca.org/articoli/a-ciascuno-il-suo-o-il-proprio/267,a-ciascuno-il-suo-o-il-proprio,A ciascuno il suo o il proprio ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5fe5818f-2784-42d0-a7ea-3e24045a937f,A ciascuno il | suo | o il | proprio | ? | Paolo D'Achille | Pagine | 20 - | PDF
268,https://id.accademiadellacrusca.org/articoli/perch-rimuginare-su-una-r-di-troppo/268,perch-rimuginare-su-una-r-di-troppo,Perché rimuginare su una r di troppo?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f8075cc2-9f93-4826-be65-2f589027ebd7,Perché | rimuginare | su una | r | di troppo? | Kevin De Vecchis | Pagine | 21-22 - | PDF
269,https://id.accademiadellacrusca.org/articoli/non-facciamo-le-cose-di-prescia-e-nemmeno-troppo-di-fretta/269,non-facciamo-le-cose-di-prescia-e-nemmeno-troppo-di-fretta,Non facciamo le cose di prescia ! (e nemmeno troppo di fretta !),Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f6b73d16-75be-4b0d-a93c-c78d36bdd18a,Non facciamo le cose di | prescia | ! (e nemmeno troppo di | fretta | !) | Miriam Di Carlo | Pagine | 23-27 - | PDF
271,https://id.accademiadellacrusca.org/articoli/vi-rispondiamo-a-prescindere/271,vi-rispondiamo-a-prescindere,Vi rispondiamo… a prescindere !,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b5068198-2077-4c78-a18c-bfb34517ffc4,Vi rispondiamo… | a prescindere | ! | Sara Giovine | Pagine | 28-30 - | PDF
272,https://id.accademiadellacrusca.org/articoli/casa-dasta-o-casa-daste-case-dasta-o-case-daste/272,casa-dasta-o-casa-daste-case-dasta-o-case-daste,Casa d’asta o casa d’aste ? Case d’asta o case d’aste ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=025b236c-0d03-48f4-abab-9461210b8614,Casa d’asta | o | casa d’aste | ? | Case d’asta | o | case d’aste | ? | Valeria Della Valle | Pagine | 31-32 - | PDF
273,https://id.accademiadellacrusca.org/articoli/usi-figurati-di-asfaltare/273,usi-figurati-di-asfaltare,Usi figurati di asfaltare,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=483a1c67-7b51-424e-9047-cf227818bde6,Usi figurati di | asfaltare | Luisa di Valvasone | Pagine | 33-36 - | PDF
274,https://id.accademiadellacrusca.org/articoli/cosa-fatta-e-risposta-data-capo-ha/274,cosa-fatta-e-risposta-data-capo-ha,Cosa fatta (e risposta data ) capo ha !,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=37671ec4-53a8-4525-8091-9ad1c7399f91,Cosa fatta | (e | risposta data | ) | capo ha | ! | Chiara Coluccia | Pagine | 37-39 - | PDF
275,https://id.accademiadellacrusca.org/articoli/c-qualcuno-che-sbaglia/275,c-qualcuno-che-sbaglia,C’è qu alcuno che sbaglia!,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6994f226-bccc-48a1-b0b8-cff82cbf4110,C’è qu | alcuno | che sbaglia! | Giuseppe Patota | Pagine | 40 - | PDF
276,https://id.accademiadellacrusca.org/articoli/sulluso-dellaggettivo-accedibile/276,sulluso-dellaggettivo-accedibile,Sull’uso dell’aggettivo accedibile,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3439d740-685f-4e2f-9a5b-84684fe27807,Sull’uso dell’aggettivo | accedibile | Matteo Mazzone | Pagine | 41-43 - | PDF
277,https://id.accademiadellacrusca.org/articoli/prevaricare-si-pu/277,prevaricare-si-pu,Prevaricare si può!,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b11a1ce2-d919-4f46-9ae3-98b4aae31ef3,Prevaricare | si può! | Vittorio Coletti | Pagine | 44-45 - | PDF
278,https://id.accademiadellacrusca.org/articoli/scioglievolezza-serratezza-sporchevole-dubbi-scioglibili-o-scioglievoli-speriamo-di-riuscire-a-sciog/278,scioglievolezza-serratezza-sporchevole-dubbi-scioglibili-o-scioglievoli-speriamo-di-riuscire-a-sciog,"Scioglievolezza , serratezza , sporchevole : dubbi scioglibili o scioglievoli ? Speriamo di riuscire a scioglierli!",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c8143ea6-bdd2-455c-85bf-c8c12b0eafff,"Scioglievolezza | , | serratezza | , | sporchevole | : dubbi scioglibili o | scioglievoli | ? Speriamo di riuscire a scioglierli! | Raffaella Setti | Pagine | 46-49 - | PDF"
279,https://id.accademiadellacrusca.org/articoli/quale-traducente-per-empowerment/279,quale-traducente-per-empowerment,Quale traducente per empowerment ?,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=2eb77a8d-533c-4ada-afcf-d20d1c617a14,Quale traducente per | empowerment | ? | Claudio Giovanardi | Pagine | 50 - | PDF
280,https://id.accademiadellacrusca.org/articoli/arrampicarsi-e-arrampicare/280,arrampicarsi-e-arrampicare,Arrampicarsi e arrampicare,Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=cc4baef5-65f5-4e35-9f32-af0855374c2e,Arrampicarsi | e | arrampicare | Anna M. Thornton | Pagine | 51-52 - | PDF
281,https://id.accademiadellacrusca.org/articoli/a-firenze-c-chi-si-arregge/281,a-firenze-c-chi-si-arregge,"A Firenze, c’è chi si arregge",Consulenze linguistiche,CONSULENZA LINGUISTICA,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c5e63a5a-e11c-4fc6-82df-7c5220ea0ffb,"A Firenze, c’è chi | si arregge | Neri Binazzi | Pagine | 53-55 - | PDF"
283,https://id.accademiadellacrusca.org/articoli/il-nome-dell-italia/283,il-nome-dell-italia,Il nome dell'Italia,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=eb2e696d-f948-4ae7-bc44-d9798a9a4637,Il nome dell'Italia | Matilde Paoli | Pagine | 56 - | PDF
284,https://id.accademiadellacrusca.org/articoli/ucrina-o-ucrana-ucrino-o-ucrano/284,ucrina-o-ucrana-ucrino-o-ucrano,Ucràina o Ucraìna ? Ucràino o ucraìno ?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9fbbf3f8-bb53-41ea-9c1b-d39d85fe4690,Ucràina | o | Ucraìna | ? | Ucràino | o | ucraìno | ? | Vittorio Coletti | Pagine | 57-58 - | PDF
282,https://id.accademiadellacrusca.org/articoli/repubblica-ceca-o-cechia/282,repubblica-ceca-o-cechia,Repubblica Ceca o Cechia ?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=adb38ba6-a70e-436f-b203-d0ac839c583e,Repubblica Ceca | o | Cechia | ? | Enzo Caffarelli | Pagine | 59-61 - | PDF
285,https://id.accademiadellacrusca.org/articoli/poliamore-una-nuova-parola-per-un-vecchio-concetto/285,poliamore-una-nuova-parola-per-un-vecchio-concetto,Poliamore : una nuova parola per un vecchio concetto?,Parole nuove,PAROLE NUOVE,False,True,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=715b8b84-2e90-4005-a788-a8b1affa596a,Poliamore | : una nuova parola per un vecchio concetto? | Sara Giovine | Pagine | 62-64 - | PDF
286,https://id.accademiadellacrusca.org/articoli/vedo-non-vedo-la-il-bralette/286,vedo-non-vedo-la-il-bralette,Vedo non vedo la (il) bralette,Parole nuove,PAROLE NUOVE,False,True,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1766c9c1-973e-4c3c-8f92-70a7ed963c20,Vedo non vedo la (il) | bralette | Miriam Di Carlo | Pagine | 65-68 - | PDF
319,https://id.accademiadellacrusca.org/articoli/triggerare/319,triggerare,Triggerare,Parole nuove,PAROLE NUOVE,False,True,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=4d692764-1876-4988-ab1d-b4f193e62c35,Triggerare | Simona Cresti | Pagine | 69-76 - | PDF
315,https://id.accademiadellacrusca.org/articoli/ancora-a-proposito-di-badante/315,ancora-a-proposito-di-badante,Ancora a proposito di badante,Articoli,ARTICOLI,False,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=7b49e782-0d02-4735-af4c-1dca46c78753,Ancora a proposito di | badante | Massimo Fanfani | Pagine | 77-80 - | PDF
257,https://id.accademiadellacrusca.org/articoli/qual--il-problema-lortografia/257,qual--il-problema-lortografia,Qual è il problema? L’ortografia!,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b52a699b-1fc8-484e-b408-0f49dc0b5ebc,Qual è il problema? L’ortografia! | Paolo D'Achille | Pagine | 81-84 - | PDF
258,https://id.accademiadellacrusca.org/articoli/da-intransitivo-a-transitivo-trauma-della-lingua-o-dei-parlanti/258,da-intransitivo-a-transitivo-trauma-della-lingua-o-dei-parlanti,Da intransitivo a transitivo: trauma della lingua o dei parlanti?,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=bccb909e-f095-425e-a56b-619872bc3941,Da intransitivo a transitivo: trauma della lingua o dei parlanti? | Vittorio Coletti | Pagine | 85-87 - | PDF
318,https://id.accademiadellacrusca.org/articoli/notizie-dall-accademia/318,notizie-dall-accademia,Notizie dall'Accademia,Notizie,NOTIZIE,False,False,"VIII, 2019/1 (gennaio-marzo)",254,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0ed1603b-9b2e-437f-9d62-4bf219f72d38,Notizie dall'Accademia | A cura del comitato di redazione | Pagine | 88-89 - | PDF
